ROTATION,DATE,TTL ROTN CRED,DOM TAFB,INTL TAFB,FLT PAY,NIGHT PAY,INTL PAY,LANG PAY,LAYOVER STN,LAYOVER TIME,LAYOVER HOTEL,LEG STATUS,FLT #,EQUIP,DEPT DATE,DEPT,DEPT TIME,ARRV,ARRV TIME,LEG BLOCK TIME
2377,29JAN2019,00513,00661,00000,00513,00000,00513,00000,   ,00000,                    , ,0516,739,29JAN2019,CUN,0903,MSP,1101,0261
0756,30JAN2019,00478,00646,00000,00478,00000,00000,00000,   ,00000,                    , ,1504,75D,30JAN2019,MSP,0570,LAX,0663,0254
0756,30JAN2019,00478,00646,00000,00478,00000,00000,00000,   ,00000,                    ,D,1361,75D,30JAN2019,LAX,0777,MSP,1121,0224
2292,02FEB2019,00665,00780,00000,00665,00000,00665,00000,   ,00000,                    , ,0664,739,02FEB2019,MSP,0410,PUJ,0824,0310
2292,02FEB2019,00665,00780,00000,00665,00000,00665,00000,   ,00000,                    , ,0394,739,02FEB2019,PUJ,0901,MSP,1105,0355
2311,12FEB2019,00285,00360,00000,00062,00000,00062,00000,   ,00000,                    , ,0379,739,12FEB2019,MSP,0479,MSP,0541,0062
2388,15FEB2019,00496,00633,00000,00496,00000,00496,00000,   ,00000,                    , ,0330,320,15FEB2019,MSP,0613,MZT,0811,0258
2388,15FEB2019,00496,00633,00000,00496,00000,00496,00000,   ,00000,                    , ,0974,320,15FEB2019,MZT,0861,MSP,1158,0238
5878,19FEB2019,00680,02258,00000,00474,00000,00000,00000,   ,00000,                    , ,0387,717,19FEB2019,MSP,0600,ORD,0672,0096
5878,19FEB2019,00680,02258,00000,00474,00000,00000,00000,   ,00000,                    , ,1675,M88,19FEB2019,ORD,0889,ATL,1100,0151
5878,19FEB2019,00680,02258,00000,00474,00000,00000,00000,ORD,01316,WESTIN OHARE        , ,1706,717,19FEB2019,ATL,1272,ORD,1319,0133
5878,19FEB2019,00680,02258,00000,00474,00000,00000,00000,   ,00000,                    , ,2317,717,20FEB2019,ORD,1265,MSP,1348,0094
0784,22FEB2019,00869,01793,00000,00830,00000,00000,00000,   ,00000,                    ,D,2667,739,22FEB2019,MSP,0684,LAS,0773,0222
0784,22FEB2019,00869,01793,00000,00830,00000,00000,00000,   ,00000,                    , ,1571,739,22FEB2019,LAS,0853,SLC,0987,0081
0784,22FEB2019,00869,01793,00000,00830,00000,00000,00000,FLL,00729,HYATT PLACE 17TH ST , ,2135,739,22FEB2019,SLC,1045,FLL,0006,0281
0784,22FEB2019,00869,01793,00000,00830,00000,00000,00000,   ,00000,                    ,D,2282,739,23FEB2019,FLL,0821,MSP,0973,0246
2479,25FEB2019,00744,01940,00000,00744,00000,00000,00000,   ,00000,                    , ,1972,321,25FEB2019,MSP,0524,LGA,0772,0188
2479,25FEB2019,00744,01940,00000,00744,00000,00000,00000,MCO,00806,ROSEN PLAZA HOTEL   , ,1565,321,25FEB2019,LGA,0851,MCO,1039,0188
2479,25FEB2019,00744,01940,00000,00744,00000,00000,00000,   ,00000,                    , ,1583,321,26FEB2019,MCO,0478,LGA,0632,0154
2479,25FEB2019,00744,01940,00000,00744,00000,00000,00000,   ,00000,                    , ,1903,321,26FEB2019,LGA,0681,MSP,0835,0214
2347,27FEB2019,00474,00780,00000,00474,00000,00000,00000,   ,00000,                    , ,1504,75D,27FEB2019,MSP,0562,LAX,0680,0254
2347,27FEB2019,00474,00780,00000,00474,00000,00000,00000,   ,00000,                    , ,1380,738,27FEB2019,LAX,0926,MSP,1240,0220
0019,01MAR2019,00545,00811,00000,00545,00000,00000,00000,   ,00000,                    ,D,1593,319,01MAR2019,MSP,0807,MCI,0932,0125
0019,01MAR2019,00545,00811,00000,00545,00000,00000,00000,   ,00000,                    ,G,0000,   ,01MAR2019,MCI,0935,FOE,1005,0000
0019,01MAR2019,00545,00811,00000,00545,00000,00000,00000,   ,00000,                    , ,8967,321,01MAR2019,FOE,1080,RIV,1155,0210
0019,01MAR2019,00545,00811,00000,00545,00000,00000,00000,   ,00000,                    ,D,8967,321,01MAR2019,RIV,1256,MSP,0121,0210
0001,02MAR2019,00510,00818,00000,00510,00000,00000,00000,   ,00000,                    ,D,8969,7HD,02MAR2019,MSP,0892,FOE,0974,0090
0001,02MAR2019,00510,00818,00000,00510,00000,00000,00000,   ,00000,                    , ,8969,7HD,02MAR2019,FOE,1139,RIV,1217,0210
0001,02MAR2019,00510,00818,00000,00510,00000,00000,00000,   ,00000,                    ,D,8969,7HD,02MAR2019,RIV,1303,MSP,0173,0210
2352,04MAR2019,00466,00859,00000,00466,00000,00000,00000,   ,00000,                    , ,1504,739,04MAR2019,MSP,0524,LAX,0647,0249
2352,04MAR2019,00466,00859,00000,00466,00000,00000,00000,   ,00000,                    , ,2258,321,04MAR2019,LAX,0989,MSP,1309,0217
5856,11MAR2019,00357,00674,00000,00356,00000,00000,00000,EWR,00256,DOUBLETREE EWR      , ,2355,717,11MAR2019,MSP,1339,EWR,0095,0166
5856,11MAR2019,00357,00674,00000,00356,00000,00000,00000,   ,00000,                    , ,0954,717,12MAR2019,EWR,0351,MSP,0451,0190
2432,15MAR2019,00486,00638,00000,00486,00000,00000,00000,   ,00000,                    , ,1600,739,15MAR2019,MSP,0734,SFO,0844,0261
2432,15MAR2019,00486,00638,00000,00486,00000,00000,00000,   ,00000,                    , ,1582,739,15MAR2019,SFO,0951,MSP,1284,0225
1045,16MAR2019,01084,00000,02759,01084,00000,01084,00000,AMS,01456,NH AMS NOORD        , ,0162,76Z,16MAR2019,MSP,1212,AMS,0649,0523
1045,16MAR2019,01084,00000,02759,01084,00000,01084,00000,   ,00000,                    , ,0163,76Z,18MAR2019,AMS,0790,MSP,0991,0561
2422,30MAR2019,00588,00757,00000,00588,00000,00588,00000,   ,00000,                    , ,0720,320,30MAR2019,MSP,0623,MSP,0637,0014
2422,30MAR2019,00588,00757,00000,00588,00000,00588,00000,   ,00000,                    , ,0720,320,30MAR2019,MSP,0670,MBJ,0934,0274
2422,30MAR2019,00588,00757,00000,00588,00000,00588,00000,   ,00000,                    , ,0814,320,30MAR2019,MBJ,0997,MSP,1297,0300
2425,31MAR2019,00447,00573,00000,00447,00000,00000,00000,   ,00000,                    , ,1337,321,31MAR2019,MSP,0678,SAN,0764,0233
2425,31MAR2019,00447,00573,00000,00447,00000,00000,00000,   ,00000,                    , ,1337,321,31MAR2019,SAN,0844,MSP,1178,0214
1009,01APR2019,01043,00000,02764,01043,00000,01043,00000,CDG,01544,HYATT PARIS ETOILE  , ,0042,777,01APR2019,MSP,0957,CDG,0406,0492
1009,01APR2019,01043,00000,02764,01043,00000,01043,00000,   ,00000,                    , ,0043,777,03APR2019,CDG,0633,MSP,0742,0551
2382,08APR2019,00473,00814,00000,00473,00000,00000,00000,   ,00000,                    , ,1761,75Y,08APR2019,MSP,0522,MCO,0769,0205
2382,08APR2019,00473,00814,00000,00473,00000,00000,00000,   ,00000,                    , ,1879,75D,08APR2019,MCO,0954,DTW,1097,0158
2382,08APR2019,00473,00814,00000,00473,00000,00000,00000,   ,00000,                    , ,0308,320,08APR2019,DTW,1215,MSP,1264,0110
1012,10APR2019,01107,00000,02788,01107,00000,01107,00000,AMS,01417,NH AMS NOORD        , ,0160,333,10APR2019,MSP,1018,AMS,0553,0555
1012,10APR2019,01107,00000,02788,01107,00000,01107,00000,   ,00000,                    , ,0161,333,12APR2019,AMS,0698,MSP,0818,0552
0079,01MAY2019,00475,00577,00000,00475,00000,00000,00000,   ,00000,                    , ,1791,319,01MAY2019,MSP,0677,SJC,0808,0251
0079,01MAY2019,00475,00577,00000,00475,00000,00000,00000,   ,00000,                    , ,1791,319,01MAY2019,SJC,0864,MSP,1182,0224
2595,02MAY2019,00840,02015,00000,00840,00000,00000,00000,   ,00000,                    , ,0801,75Y,02MAY2019,MSP,0778,MCO,1040,0202
2595,02MAY2019,00840,02015,00000,00840,00000,00000,00000,JFK,00564,JFK CROWNE PLAZA    , ,2601,321,02MAY2019,MCO,1295,JFK,0026,0174
2595,02MAY2019,00840,02015,00000,00840,00000,00000,00000,   ,00000,                    , ,2856,739,03MAY2019,JFK,0659,SLC,0844,0310
2595,02MAY2019,00840,02015,00000,00840,00000,00000,00000,   ,00000,                    , ,2002,321,03MAY2019,SLC,1074,MSP,1280,0154
0121,06MAY2019,00369,00479,00000,00369,00000,00000,00000,   ,00000,                    , ,2374,319,06MAY2019,MSP,0621,JAX,0836,0180
0121,06MAY2019,00369,00479,00000,00369,00000,00000,00000,   ,00000,                    , ,2374,319,06MAY2019,JAX,0880,MSP,1004,0189
2438,07MAY2019,00426,00652,00000,00426,00000,00000,00000,   ,00000,                    , ,1364,321,07MAY2019,MSP,0699,LAS,0818,0239
2438,07MAY2019,00426,00652,00000,00426,00000,00000,00000,   ,00000,                    , ,0540,321,07MAY2019,LAS,0982,MSP,1280,0187
2444,10MAY2019,00424,00661,00000,00424,00000,00000,00000,   ,00000,                    , ,0589,75D,10MAY2019,MSP,0702,SEA,0782,0222
2444,10MAY2019,00424,00661,00000,00424,00000,00000,00000,   ,00000,                    , ,1626,739,10MAY2019,SEA,0988,MSP,1291,0202
Q001,13MAY2019,01031,00000,02730,01031,00000,01031,00000,CDG,01507,HYATT PARIS ETOILE  , ,0042,777,13MAY2019,MSP,0971,CDG,0443,0498
Q001,13MAY2019,01031,00000,02730,01031,00000,01031,00000,   ,00000,                    , ,0043,777,15MAY2019,CDG,0613,MSP,0702,0533
0541,17MAY2019,00411,00526,00000,00411,00000,00000,00000,   ,00000,                    , ,1714,75D,17MAY2019,MSP,0531,MCO,0776,0197
0541,17MAY2019,00411,00526,00000,00411,00000,00000,00000,   ,00000,                    ,D,1714,75D,17MAY2019,MCO,0856,MSP,1001,0214
2492,20MAY2019,00392,00549,00000,00392,00000,00000,00000,   ,00000,                    , ,1225,321,20MAY2019,MSP,0885,LAS,0971,0206
2492,20MAY2019,00392,00549,00000,00392,00000,00000,00000,   ,00000,                    , ,2051,321,20MAY2019,LAS,1074,MSP,1360,0186
2469,24MAY2019,00485,00595,00000,00485,00000,00000,00000,   ,00000,                    , ,2548,321,24MAY2019,MSP,0787,MSP,0811,0024
2469,24MAY2019,00485,00595,00000,00485,00000,00000,00000,   ,00000,                    , ,2548,321,24MAY2019,MSP,0819,LAX,0938,0239
2469,24MAY2019,00485,00595,00000,00485,00000,00000,00000,   ,00000,                    , ,1005,321,24MAY2019,LAX,0999,MSP,1298,0222
9753,25MAY2019,00399,00530,00000,00399,00000,00000,00000,   ,00000,                    , ,0801,75Y,25MAY2019,MSP,0775,MCO,1018,0195
9753,25MAY2019,00399,00530,00000,00399,00000,00000,00000,   ,00000,                    , ,0801,75Y,25MAY2019,MCO,1102,MSP,1235,0204
2561,30MAY2019,00764,02101,00000,00764,00000,00000,00000,   ,00000,                    , ,1819,75D,30MAY2019,MSP,0420,MKE,0491,0073
2561,30MAY2019,00764,02101,00000,00764,00000,00000,00000,   ,00000,                    , ,1819,75D,30MAY2019,MKE,0552,MSP,0618,0076
2561,30MAY2019,00764,02101,00000,00764,00000,00000,00000,GEG,00901,DOUBLETREE          , ,1484,320,30MAY2019,MSP,0776,GEG,0824,0181
2561,30MAY2019,00764,02101,00000,00764,00000,00000,00000,   ,00000,                    , ,1558,738,31MAY2019,GEG,0351,SEA,0424,0073
2561,30MAY2019,00764,02101,00000,00764,00000,00000,00000,   ,00000,                    , ,2414,738,31MAY2019,SEA,0475,LAS,0645,0170
2561,30MAY2019,00764,02101,00000,00764,00000,00000,00000,   ,00000,                    , ,0375,321,31MAY2019,LAS,0696,MSP,1007,0191
1015,02JUN2019,01041,00000,02709,01041,00000,01041,00000,AMS,01495,NH AMS NOORD        , ,0160,333,02JUN2019,MSP,1014,AMS,0475,0502
1015,02JUN2019,01041,00000,02709,01041,00000,01041,00000,   ,00000,                    , ,0161,333,04JUN2019,AMS,0644,MSP,0737,0539
2468,07JUN2019,00452,00564,00000,00452,00000,00000,00000,   ,00000,                    , ,2548,321,07JUN2019,MSP,0775,LAX,0875,0230
2468,07JUN2019,00452,00564,00000,00452,00000,00000,00000,   ,00000,                    , ,1005,321,07JUN2019,LAX,0942,MSP,1267,0222
2471,11JUN2019,00375,00546,00000,00375,00000,00000,00000,   ,00000,                    , ,2549,321,11JUN2019,MSP,0781,BOS,0998,0175
2471,11JUN2019,00375,00546,00000,00375,00000,00000,00000,   ,00000,                    , ,2790,321,11JUN2019,BOS,1122,MSP,1256,0200
2447,17JUN2019,00425,00709,00000,00425,00000,00000,00000,   ,00000,                    , ,1670,75D,17JUN2019,MSP,0726,SEA,0817,0226
2447,17JUN2019,00425,00709,00000,00425,00000,00000,00000,   ,00000,                    , ,1013,739,17JUN2019,SEA,1047,MSP,1353,0199
1029,18JUN2019,00855,00000,02233,00760,00000,00855,00000,KEF,01260,CENTERHOTEL PLAZA   , ,0260,75D,18JUN2019,MSP,1372,KEF,0585,0370
1029,18JUN2019,00855,00000,02233,00760,00000,00855,00000,   ,00000,                    , ,0261,75G,20JUN2019,KEF,0523,MSP,0583,0390
1018,25JUN2019,01033,00000,02910,01033,00000,01033,00000,LHR,01629,HOLIDAY INN CLOSE   , ,0010,76Z,25JUN2019,MSP,1065,LHR,0481,0496
1018,25JUN2019,01033,00000,02910,01033,00000,01033,00000,   ,00000,                    , ,0011,76Z,27JUN2019,LHR,0842,MSP,0989,0537
2697,28JUN2019,01285,03917,00000,01285,00000,00000,00000,   ,00000,                    , ,2193,75D,28JUN2019,MSP,0410,SEA,0502,0225
2697,28JUN2019,01285,03917,00000,01285,00000,00000,00000,ORD,00673,WESTIN OHARE        , ,2736,738,28JUN2019,SEA,0693,ORD,1052,0252
2697,28JUN2019,01285,03917,00000,01285,00000,00000,00000,   ,00000,                    , ,0977,M90,29JUN2019,ORD,0353,ATL,0523,0115
2697,28JUN2019,01285,03917,00000,01285,00000,00000,00000,LAS,01178,SIGNATURE AT MGM GRA, ,1127,321,29JUN2019,ATL,0797,LAS,0851,0250
2697,28JUN2019,01285,03917,00000,01285,00000,00000,00000,   ,00000,                    ,D,1174,738,30JUN2019,LAS,0658,LAX,0742,0084
2697,28JUN2019,01285,03917,00000,01285,00000,00000,00000,   ,00000,                    , ,1126,739,30JUN2019,LAX,0840,SEA,0997,0162
2697,28JUN2019,01285,03917,00000,01285,00000,00000,00000,   ,00000,                    , ,1013,739,30JUN2019,SEA,1062,MSP,1377,0197
2403,08JUL2019,00441,00571,00000,00441,00000,00000,00000,   ,00000,                    , ,1947,739,08JUL2019,MSP,0774,LAX,0877,0233
2403,08JUL2019,00441,00571,00000,00441,00000,00000,00000,   ,00000,                    , ,1005,739,08JUL2019,LAX,0942,MSP,1266,0208
2403,10JUL2019,00442,00573,00000,00442,00000,00000,00000,   ,00000,                    , ,1947,739,10JUL2019,MSP,0768,LAX,0859,0233
2403,10JUL2019,00442,00573,00000,00442,00000,00000,00000,   ,00000,                    , ,1005,739,10JUL2019,LAX,0939,MSP,1268,0209
2406,13JUL2019,00401,00539,00000,00401,00000,00000,00000,   ,00000,                    , ,0801,75Y,13JUL2019,MSP,0775,MCO,1018,0197
2406,13JUL2019,00401,00539,00000,00401,00000,00000,00000,   ,00000,                    , ,0801,75Y,13JUL2019,MCO,1106,MSP,1244,0204
2378,16JUL2019,00487,00611,00000,00487,00000,00000,00000,   ,00000,                    , ,2789,739,16JUL2019,MSP,0559,SFO,0701,0262
2378,16JUL2019,00487,00611,00000,00487,00000,00000,00000,   ,00000,                    , ,1344,739,16JUL2019,SFO,0778,MSP,1101,0225
9753,18JUL2019,00416,00548,00000,00416,00000,00000,00000,   ,00000,                    , ,0801,75Y,18JUL2019,MSP,0777,MSP,0787,0010
9753,18JUL2019,00416,00548,00000,00416,00000,00000,00000,   ,00000,                    , ,0801,75Y,18JUL2019,MSP,0795,MCO,1045,0199
9753,18JUL2019,00416,00548,00000,00416,00000,00000,00000,   ,00000,                    , ,0801,75Y,18JUL2019,MCO,1106,MSP,1253,0207
2418,19JUL2019,00372,00503,00000,00372,00000,00000,00000,   ,00000,                    , ,1038,321,19JUL2019,MSP,0890,PHX,0952,0186
2418,19JUL2019,00372,00503,00000,00372,00000,00000,00000,   ,00000,                    , ,1038,321,19JUL2019,PHX,1012,MSP,1309,0186
2396,21JUL2019,00447,00729,00000,00447,00000,00000,00000,   ,00000,                    , ,1670,75D,21JUL2019,MSP,0683,SEA,0811,0248
2396,21JUL2019,00447,00729,00000,00447,00000,00000,00000,   ,00000,                    , ,1013,739,21JUL2019,SEA,1045,MSP,1338,0199
2498,26JUL2019,00792,02406,00000,00637,00000,00000,00000,   ,00000,                    , ,0485,739,26JUL2019,MSP,0416,LAX,0548,0252
2498,26JUL2019,00792,02406,00000,00637,00000,00000,00000,SFO,01035,CLUB QUARTERS SFO   , ,1500,739,26JUL2019,LAX,0622,SFO,0700,0092
2498,26JUL2019,00792,02406,00000,00637,00000,00000,00000,   ,00000,                    , ,1847,75D,27JUL2019,SFO,0370,SFO,0441,0071
2498,26JUL2019,00792,02406,00000,00637,00000,00000,00000,   ,00000,                    , ,1847,75D,27JUL2019,SFO,0980,MSP,1310,0222
0195,05AUG2019,00285,00304,00000,00109,00000,00000,00000,   ,00000,                    ,D,2916,319,05AUG2019,MSP,1395,FSD,0006,0058
0195,05AUG2019,00285,00304,00000,00109,00000,00000,00000,   ,00000,                    , ,1761,739,06AUG2019,FSD,0093,MSP,0144,0051
0225,06AUG2019,00570,01168,00000,00452,00000,00000,00000,SNA,00596,AYRES HOTEL SNA     , ,1782,319,06AUG2019,MSP,1078,SNA,1174,0230
0225,06AUG2019,00570,01168,00000,00452,00000,00000,00000,   ,00000,                    ,D,0860,319,07AUG2019,SNA,0404,MSP,0732,0222
2460,09AUG2019,00467,00589,00000,00467,00000,00000,00000,   ,00000,                    , ,1411,75D,09AUG2019,MSP,0774,SFO,0898,0249
2460,09AUG2019,00467,00589,00000,00467,00000,00000,00000,   ,00000,                    , ,1411,75D,09AUG2019,SFO,0960,MSP,1289,0218
5827,11AUG2019,00531,00645,00000,00531,00000,00531,00000,   ,00000,                    , ,0451,319,11AUG2019,MSP,0542,MEX,0814,0272
5827,11AUG2019,00531,00645,00000,00531,00000,00531,00000,   ,00000,                    , ,0452,319,11AUG2019,MEX,0859,MSP,1105,0259
2486,13AUG2019,00467,00582,00000,00467,00000,00000,00000,   ,00000,                    , ,1593,739,13AUG2019,MSP,0931,SFO,1043,0256
2486,13AUG2019,00467,00582,00000,00467,00000,00000,00000,   ,00000,                    , ,1593,739,13AUG2019,SFO,1105,MSP,1427,0211
2439,17AUG2019,00460,00589,00000,00460,00000,00000,00000,   ,00000,                    , ,1728,321,17AUG2019,MSP,0676,SAN,0797,0241
2439,17AUG2019,00460,00589,00000,00460,00000,00000,00000,   ,00000,                    , ,1728,321,17AUG2019,SAN,0857,MSP,1194,0219
2395,18AUG2019,00480,00659,00000,00480,00000,00000,00000,   ,00000,                    , ,2213,739,18AUG2019,MSP,0536,SFO,0650,0258
2395,18AUG2019,00480,00659,00000,00480,00000,00000,00000,   ,00000,                    , ,1344,739,18AUG2019,SFO,0800,MSP,1123,0222
5831,19AUG2019,00440,00574,00000,00440,00000,00000,00000,   ,00000,                    , ,2089,319,19AUG2019,MSP,0728,SNA,0822,0231
5831,19AUG2019,00440,00574,00000,00440,00000,00000,00000,   ,00000,                    , ,2089,319,19AUG2019,SNA,0866,MSP,1194,0209
2471,21AUG2019,00419,00579,00000,00419,00000,00000,00000,   ,00000,                    , ,1363,75Y,21AUG2019,MSP,0876,SEA,0958,0219
2471,21AUG2019,00419,00579,00000,00419,00000,00000,00000,   ,00000,                    , ,1013,739,21AUG2019,SEA,1056,MSP,1376,0200
0771,23AUG2019,00451,00568,00000,00451,00000,00000,00000,   ,00000,                    , ,0887,738,23AUG2019,MSP,0674,SMF,0755,0230
0771,23AUG2019,00451,00568,00000,00451,00000,00000,00000,   ,00000,                    ,D,1981,738,23AUG2019,SMF,0847,MSP,1188,0221
2409,24AUG2019,00671,00796,00000,00671,00000,00671,00000,   ,00000,                    , ,2374,739,24AUG2019,MSP,0547,ANC,0693,0352
2409,24AUG2019,00671,00796,00000,00671,00000,00671,00000,   ,00000,                    , ,2374,739,24AUG2019,ANC,0775,MSP,1271,0319
2471,26AUG2019,00418,00539,00000,00418,00000,00000,00000,   ,00000,                    , ,1363,75Y,26AUG2019,MSP,0870,SEA,0968,0219
2471,26AUG2019,00418,00539,00000,00418,00000,00000,00000,   ,00000,                    , ,1013,739,26AUG2019,SEA,1047,MSP,1336,0199
2473,28AUG2019,00399,00518,00000,00399,00000,00000,00000,   ,00000,                    , ,1038,321,28AUG2019,MSP,0881,PHX,0974,0213
2473,28AUG2019,00399,00518,00000,00399,00000,00000,00000,   ,00000,                    , ,1038,321,28AUG2019,PHX,1027,MSP,1324,0186
2488,30AUG2019,00327,00428,00000,00327,00000,00000,00000,   ,00000,                    , ,1120,320,30AUG2019,MSP,0939,PHL,1135,0157
2488,30AUG2019,00327,00428,00000,00327,00000,00000,00000,   ,00000,                    , ,1120,320,30AUG2019,PHL,1184,MSP,1280,0170
2547,08SEP2019,00419,00558,00000,00419,00000,00000,00000,   ,00000,                    , ,1363,75D,08SEP2019,MSP,0883,SEA,0983,0221
2547,08SEP2019,00419,00558,00000,00419,00000,00000,00000,   ,00000,                    , ,1013,75D,08SEP2019,SEA,1049,MSP,1367,0198
1019,09SEP2019,01057,00000,02719,01057,00000,01057,00000,AMS,01456,NH AMS NOORD        , ,0162,333,09SEP2019,MSP,1194,AMS,0649,0490
1019,09SEP2019,01057,00000,02719,01057,00000,01057,00000,   ,00000,                    , ,0163,333,11SEP2019,AMS,0767,MSP,0914,0567
0391,13SEP2019,00543,00731,00000,00543,00000,00000,00000,   ,00000,                    ,D,2601,739,13SEP2019,MSP,0714,DTW,0870,0101
0391,13SEP2019,00543,00731,00000,00543,00000,00000,00000,   ,00000,                    , ,0590,321,13SEP2019,DTW,0971,LAS,1043,0262
0391,13SEP2019,00543,00731,00000,00543,00000,00000,00000,   ,00000,                    , ,2051,321,13SEP2019,LAS,1091,MSP,1373,0180
1018,15SEP2019,01051,00000,02579,01051,00000,01051,00000,AMS,01317,NH AMS NOORD        , ,0162,333,15SEP2019,MSP,1193,AMS,0653,0490
1018,15SEP2019,01051,00000,02579,01051,00000,01051,00000,   ,00000,                    , ,0161,333,17SEP2019,AMS,0633,MSP,0774,0561
5828,19SEP2019,00443,00559,00000,00443,00000,00000,00000,   ,00000,                    , ,2344,319,19SEP2019,MSP,0852,MIA,1107,0213
5828,19SEP2019,00443,00559,00000,00443,00000,00000,00000,   ,00000,                    , ,2344,319,19SEP2019,MIA,1152,MSP,1307,0230
2295,22SEP2019,00539,00753,00000,00539,00000,00000,00000,   ,00000,                    , ,1458,321,22SEP2019,MSP,0409,LAS,0480,0197
2295,22SEP2019,00539,00753,00000,00539,00000,00000,00000,   ,00000,                    , ,0678,321,22SEP2019,LAS,0589,DTW,0989,0232
2295,22SEP2019,00539,00753,00000,00539,00000,00000,00000,   ,00000,                    ,D,0859,75D,22SEP2019,DTW,1064,MSP,1103,0110
0707,23SEP2019,00813,01541,00000,00638,00000,00000,00000,   ,00000,                    , ,1505,75D,23SEP2019,MSP,1170,SFO,1271,0255
0707,23SEP2019,00813,01541,00000,00638,00000,00000,00000,DTW,00606,MARRIOTT DTW APRT   , ,2559,75Y,23SEP2019,SFO,1371,DTW,0384,0273
0707,23SEP2019,00813,01541,00000,00638,00000,00000,00000,   ,00000,                    ,D,0859,75D,24SEP2019,DTW,1063,MSP,1106,0110
2341,26SEP2019,00484,00812,00000,00484,00000,00000,00000,   ,00000,                    , ,1819,739,26SEP2019,MSP,0420,MKE,0485,0071
2341,26SEP2019,00484,00812,00000,00484,00000,00000,00000,   ,00000,                    , ,1819,739,26SEP2019,MKE,0546,MSP,0620,0079
2341,26SEP2019,00484,00812,00000,00484,00000,00000,00000,   ,00000,                    , ,0526,739,26SEP2019,MSP,0761,BDL,0963,0152
2341,26SEP2019,00484,00812,00000,00484,00000,00000,00000,   ,00000,                    , ,0526,739,26SEP2019,BDL,1035,MSP,1157,0182
2468,28SEP2019,00481,00610,00000,00481,00000,00481,00000,   ,00000,                    , ,0515,739,28SEP2019,MSP,0551,CUN,0784,0233
2468,28SEP2019,00481,00610,00000,00481,00000,00481,00000,   ,00000,                    , ,0516,739,28SEP2019,CUN,0838,MSP,1078,0248
2513,11OCT2019,00482,00647,00000,00482,00000,00000,00000,   ,00000,                    , ,1817,739,11OCT2019,MSP,0708,SFO,0817,0255
2513,11OCT2019,00482,00647,00000,00482,00000,00000,00000,   ,00000,                    , ,1411,739,11OCT2019,SFO,0934,MSP,1281,0227
